Accident_Id,crash_date,traffic_control_device,weather_condition,lighting_condition,trafficway_type,alignment,damage,prim_contributory_cause,num_units,Urban_or_Rural_Area,most_severe_injury,Accident_Severity,injuries_total,injuries_fatal,injuries_Serious,injuries_Slight,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
200701BS70422,05/31/2016,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,14,3,5
200701BS70423,12-08-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,1,12
200701BS70424,07-08-2023 00:00,NO CONTROLS,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,15,7,7
200701BS70425,07/15/2023,TRAFFIC SIGNAL,CLEAR,DUSK,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,21,7,7
200701BS70426,07-10-2018 00:00,NO CONTROLS,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,3,7
200701BS70427,02-11-2022 00:00,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,2,6,2
200701BS70428,03/19/2020,STOP SIGN/FLASHER,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,5,3
200701BS70429,12/18/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,3,12
200701BS70430,02-02-2018 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,0,18,6,2
200701BS70431,12/21/2021,PEDESTRIAN CROSSING SIGN,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,13,3,12
200701BS70432,12/22/2022,TRAFFIC SIGNAL,SNOW,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,5,12
200701BS70433,03/26/2021,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKING LOT,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,6,3
200701BS70434,04/28/2018,STOP SIGN/FLASHER,CLEAR,DARKNESS,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,21,7,4
200701BS70435,01/21/2020,TRAFFIC SIGNAL,CLEAR,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,1,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,0,6,3,1
200701BS70437,01/24/2022,TRAFFIC SIGNAL,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,9,2,1
200701BS70438,12/27/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,10,6,12
200701BS70439,05/29/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,12,1,5
200701BS70440,05-03-2023 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,21,4,5
200701BS70441,12/24/2019,TRAFFIC SIGNAL,CLEAR,DARKNESS,OTHER,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,3,12
200701BS70442,02-07-2018 00:00,TRAFFIC SIGNAL,SNOW,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,12,4,2
200701BS70444,02/16/2019,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,5,21,7,2
200701BS70445,08-09-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,17,6,8
200701BS70447,12/23/2020,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,12
200701BS70448,01/21/2020,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,22,3,1
200701BS70449,03/21/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,3,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,2,6,7,3
200701BS70450,05-08-2023 00:00,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,2,5
200701BS70451,10/14/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,7,6,10
200701BS70452,05/13/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,7,5
200701BS70453,02-08-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,7,2
200701BS70454,11-02-2015 00:00,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,0,2,11
200701BS70455,07/29/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,4,6,7
200701BS70457,11/19/2020,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,5,11
200701BS70458,11/18/2017,TRAFFIC SIGNAL,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,7,11
200701BS70459,04-11-2018 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,8,8,4,4
200701BS70460,10-08-2018 00:00,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,2,2,10
200701BS70461,05/31/2016,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,3,5
200701BS70462,10-08-2022 00:00,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,7,10
200701BS70463,12/31/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,EQUIPMENT - VEHICLE CONDITION,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,1,12
200701BS70464,07/31/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,18,2,7
200701BS70465,08/29/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,5,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,11,14,7,8
200701BS70466,07-05-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT ON GRADE,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,"REPORTED, NOT EVIDENT",Serious,1,0,0,0,1,12,6,7
200701BS70467,03/22/2023,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAWN,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,6,4,3
200701BS70468,11-12-2015 00:00,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,5,5,11
200701BS70469,08/21/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,0,8,4,8
200701BS70470,03/22/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT ON GRADE,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,6,3
200701BS70471,01-05-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,17,7,1
200701BS70472,04/27/2020,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,20,2,4
200701BS70473,03/17/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,5,3
200701BS70474,01-02-2023 00:00,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER BACKING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,2,1
200701BS70475,04/30/2019,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKING LOT,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,23,3,4
200701BS70477,11/16/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,14,6,11
200701BS70478,07-04-2021 00:00,TRAFFIC SIGNAL,CLEAR,DAWN,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,2,Urban,INCAPACITATING INJURY,Slight,1,0,1,0,1,5,1,7
200701BS70479,08-06-2017 00:00,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,20,1,8
200701BS70480,06-05-2020 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,INCAPACITATING INJURY,Slight,2,0,1,1,0,15,6,6
200701BS70481,02/20/2018,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,18,3,2
200701BS70482,01-01-2021 00:00,TRAFFIC SIGNAL,SNOW,DARKNESS,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",WEATHER,3,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,21,6,1
200701BS70483,04/22/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,6,1,4
200701BS70484,05/16/2023,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISTRACTION - FROM OUTSIDE VEHICLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,3,5
200701BS70485,02/22/2020,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,7,2
200701BS70486,07-07-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,6,7
200701BS70487,07-05-2017 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,7
200701BS70488,10/28/2020,NO CONTROLS,CLEAR,DAYLIGHT,CENTER TURN LANE,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,4,10
200701BS70489,09-11-2019 00:00,UNKNOWN,CLEAR,DAWN,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,4,9
200701BS70490,06/22/2021,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,15,3,6
200701BS70491,11/13/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,9,4,11
200701BS70493,06/17/2021,NO CONTROLS,CLEAR,DAWN,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,8,5,6
200701BS70494,10/17/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,2,2,10
200701BS70495,01/16/2018,TRAFFIC SIGNAL,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,3,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,1,7,3,1
200701BS70496,11-04-2018 00:00,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,1,11
200701BS70497,12/24/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,OTHER,STRAIGHT ON HILLCREST,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,11,2,12
200701BS70498,07/19/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,11,6,7
200701BS70499,12/15/2022,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,5,12
200701BS70500,01-12-2020 00:00,TRAFFIC SIGNAL,SLEET/HAIL,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",WEATHER,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,1,0,2,1,1
200701BS70501,02/17/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,CURVE ON GRADE,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,3,4,7,2
200701BS70502,03/18/2020,TRAFFIC SIGNAL,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,13,4,3
200701BS70503,05/18/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,3,5
200701BS70504,06-06-2018 00:00,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,5,3,4,6
200701BS70505,01/13/2016,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,9,4,1
200701BS70506,05/30/2022,NO CONTROLS,CLEAR,DAYLIGHT,ROUNDABOUT,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,14,2,5
200701BS70507,01/30/2017,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,1,22,2,1
200701BS70508,06/25/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,1,6
200701BS70509,06/27/2021,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,3,6,1,6
200701BS70510,08/26/2019,TRAFFIC SIGNAL,RAIN,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,2,8
200701BS70511,10-08-2021 00:00,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,3,12,6,10
200701BS70512,03-08-2021 00:00,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,2,3
200701BS70513,04-05-2019 00:00,TRAFFIC SIGNAL,CLEAR,DUSK,CENTER TURN LANE,STRAIGHT AND LEVEL,$500 OR LESS,NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,6,4
200701BS70514,01/22/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,9,6,1
200701BS70516,01-11-2022 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,3,1
200701BS70517,05-03-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,6,4,5
200701BS70518,04-09-2021 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,21,6,4
200701BS70520,03/25/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,12,7,3
200701BS70521,04/30/2023,NO CONTROLS,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,4,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,1,4
200701BS70523,12/30/2021,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,3,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,10,5,12
200701BS70524,12/18/2016,YIELD,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,12,1,12
200701BS70525,08-01-2023 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,3,8
200701BS70526,07/20/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",EXCEEDING SAFE SPEED FOR CONDITIONS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,10,5,7
